,0,1,2,3,4
2174,0,0,0,0,0
2175,maharashtra becomes,maharashtra,0,0,0
2176,of bjp,bjp,bjp top,gandhy nehru,nehru
2177,cab bjp,bjp rss,save hindus,fighting barkha,barkha dutt
2178,pulwamaterrorattack she,on pulwamaterrorattack,pulwamaterrorattack,0,0
2179,monday protest,find protest,protest,fakenationalemergency rally,protest tell
2180,vote bjp,voting bjp,bjp is,bjp,bjp šà
2181,ths dictator,democracy he,dictator,0,0
2182,0,0,0,0,0
2183,inaugurations are,0,0,0,0
2184,swamp people,swamp,0,0,0
2185,odisha the,odisha,0,0,0
2186,about politics,0,0,0,0
2187,0,0,0,0,0
2188,hai shame,0,0,0,0
2189,elections modibehindpulwama,modi have,modibehindpulwama,pakistan narrative,modi
2190,0,0,0,0,0
2191,0,0,0,0,0
2192,rupee may,rs 75,0,0,0
2193,modi fails,mudra loan,modi,loan npa,0
2194,attorneybharti arvindkejriwal,0,0,0,0
2195,pm modi,modi was,modi,0,0
2196,gandhi,gandhi takes,rahul gandhi,hitler book,0
2197,amendment attack,2nd amendment,0,0,0
2198,0,0,0,0,0
2199,bjp ðÿ,hindutva ðÿ,caste ðÿ,ðÿ martyrs,trolls bjp
2200,0,0,0,0,0
2201,sedition charges,using sedition,sedition,against students,0
2202,0,0,0,0,0
2203,modi neech,shankar aiyar,called modi,0,0
2204,shaheed,modi denies,pakistan name,of shaheed,mention pakistan
2205,pulwama incident,pulwamaattack modi,0,0,0
2206,bjp betrayed,asked bjp,0,0,0
2207,accusers silently,congressional fund,0,0,0
2208,greedy hindus,selfish hindus,hindus greedy,hindus,hindus fake
2209,modiâ schedule,pm modiâ,0,0,0
2210,congress works,0,0,0,0
2211,corbett modi,0,0,0,0
2212,fence sitters,idiots fence,0,0,0
2213,congressdahan rahulgandhi,gandhi family,of gandhi,gandhi,rahulgandhi the
2214,indian prisoners,0,0,0,0
2215,about bjp,0,0,0,0
2216,bjp4india incindia,ashoktanwar_inc bjp4india,discard bjp,bjp root,bjp4india
2217,yesterdays testimony,0,0,0,0
2218,0,0,0,0,0
2219,waters rahul,rahul twitter,rahul,0,0
2220,0,0,0,0,0
2221,0,0,0,0,0
2222,kashmir problem,kashmir,0,0,0
2223,kashmiri pandits,of kashmiripandits,of kashmiri,kashmiripandits nor,kashmiripandits
2224,0,0,0,0,0
2225,0,0,0,0,0
2226,feku caring,criticise feku,feku maharaj,of feku,feku
2227,0,0,0,0,0
2228,narendra modi,modi he,0,0,0
2229,innocent indians,fake gandhi,0,0,0
2230,them farrakhan,arresting me,farrakhan sd19chi,0,0
2231,0,0,0,0,0
2232,medicare protected,0,0,0,0
2233,why pappu,pappu was,0,0,0
2234,bcci writes,is bcci,bcci not,0,0
2235,traitor nawaz,sajjan jindal,indian raw,nawaz,nawaz is
2236,news photoshootsarkar,continued photoshoot,photoshootsarkar,gandhi calls,0
2237,pakistanis at,behno pakistan,on pakistanis,0,0
2238,0,0,0,0,0
2239,propaganda congress,0,0,0,0
2240,bhaiyyajispeaks bjp,bjp,bjp always,sakshi maharaj,0
2241,biggest fraud,adam schiff,0,0,0
2242,0,0,0,0,0
2243,govt modi,0,0,0,0
2244,0,0,0,0,0
2245,0,0,0,0,0
2246,pulwama attack,0,0,0,0
2247,pakistan modi,modi diplomacy,not pakistan,0,0
2248,0,0,0,0,0
2249,pappu bots,fake ids,ids pappu,0,0
2250,jayalalitha aiadmk,also jayalalitha,jayalalitha,bjp subsidiary,0
2251,0,0,0,0,0
2252,prerna dialogues,kartik dialogues,0,0,0
2253,congress kejriwal,delhi understand,kejriwal ji,0,0
2254,bjpfailednationalsecurity,bjpfailednationalsecurity but,narendramodi ji,only bjpfailednationalsecurity,indian citizens
2255,psl account,tag psl,psl,wrong psl,0
2256,pulwama martyrs,0,0,0,0
2257,0,0,0,0,0
2258,0,0,0,0,0
2259,banerjee responsible,mamatabanerjee tmc,mamata banerjee,mamatabanerjee,ipsofficer mamatabanerjee
2260,0,0,0,0,0
2261,korea india,0,0,0,0
2262,patrakar bhavan,marathi patrakar,0,0,0
2263,narcissistic stalinista,0,0,0,0
2264,0,0,0,0,0
2265,unregulated deposit,deposit ashdubey_â,0,0,0
2266,0,0,0,0,0
2267,fakendra modi,remove fakendra,0,0,0
2268,minister rahul,gandhi should,should resign,rahul gandhi,rahulgandhi
2269,0,0,0,0,0
2270,baron tax,0,0,0,0
2271,supporters bengali,be bengaliâ,bengaliâ,bengali,on bengali
2272,minister modi,0,0,0,0
2273,0,0,0,0,0
2274,islamicterror bjp4india,bjp4india narendramodi,bjp4india,bringing modi,0
2275,blast time,0,0,0,0
2276,0,0,0,0,0
2277,0,0,0,0,0
2278,0,0,0,0,0
2279,corrupt chor,modi pakpremicongress,pakpremicongress bjp4india,bhai congress,brother pakistan
2280,fake pulwamaattack,0,0,0,0
2281,pm narendra,0,0,0,0
2282,congress back,want congress,0,0,0
2283,forever gandhi,gandhi,live as,0,0
2284,their polling,polling are,0,0,0
2285,reality bjp,bjp4india how,0,0,0
2286,bravery terror,spokesperson bjp,bravery,0,0
2287,kershnar collected,0,0,0,0
2288,0,0,0,0,0
2289,dmk as,dmk,had dmk,the dmk,indicted dmk
2290,0,0,0,0,0
2291,2002 riots,riots,0,0,0
2292,pakistan tap,shut pakistan,block water,0,0
2293,korea live,south korea,0,0,0
2294,modi shooting,0,0,0,0
2295,wear today,modi salwar,modi salpeace,0,0
2296,mahatma life,in mahatma,mahatma,to terrorism,terrorism
2297,0,0,0,0,0
2298,odisha safer,0,0,0,0
2299,0,0,0,0,0
2300,spokesperson bjp,martyrs did,0,0,0
2301,eviction order,eviction,this eviction,0,0
2302,president rahulgandhi,mr gandhi,rahulgandhi attacks,0,0
2303,pakistan bans,india ban,ban rss,0,0
2304,bjp and,bjp,tamil nadu,but bjp,0
2305,ashutosh cried,0,0,0,0
2306,pappu condemn,sikhs did,0,0,0
2307,train worries,modifailsnationalsecurity kashmiris,bjp misplacedpriorities,of train,0
2308,0,0,0,0,0
2309,mind mahatma,0,0,0,0
2310,pulwama attack,gandhi hits,rahul gandhi,president rahul,gandhi
2311,rakesh25182 kishan_bjp_salt,kishan_bjp_salt,kishan_bjp_salt choubeylokesh,rekharawal6 gujarat_ki_hawa,0
2312,žðÿ rahulkadardedisco,kashmir pulwama,rahulkadardedisco pulwamaattack,ðÿ žðÿ,pappu
2313,0,0,0,0,0
2314,pakistan permanently,0,0,0,0
2315,defame india,0,0,0,0
2316,bharat jalaao,criminals bjp_à,bengal bjp,bjp,jalaao party
2317,bjp pic,surgical strike,0,0,0
2318,of modi,congress facebook,0,0,0
2319,khongress kapilmishra_ind,of khongress,khongress,0,0
2320,indian constitution,bjp have,of bjp,bjp,the bjp
2321,narendra modi,modi leaving,0,0,0
2322,powerful nations,influential leader,0,0,0
2323,ðÿ bjp,bjp loosing,bjp,election modi,0
2324,0,0,0,0,0
2325,removing modi,0,0,0,0
2326,jihadis spilled,day jihadis,0,0,0
2327,0,0,0,0,0
2328,on rafaledeal,0,0,0,0
2329,india hiding,hiding data,0,0,0
2330,caravan magazine,magazine is,magazine,idiotic magazine,magazine like
2331,pulwama attack,38pm incuttarakhand,of pulwama,0,0
2332,0,0,0,0,0
2333,blaming sachin,0,0,0,0
2334,0,0,0,0,0
2335,0,0,0,0,0
2336,0,0,0,0,0
2337,modi govt,0,0,0,0
2338,bjp4india this,narendra modi,bjp4india,0,0
2339,pappu dancing,was pappu,pappu,phulwama attack,0
2340,indian independence,peaceful gandhi,0,0,0
2341,bjp rss,rte activists,0,0,0
2342,ds hooda,0,0,0,0
2343,bjp guy,0,0,0,0
2344,kashmir shameonantinationals,kashmir,0,0,0
2345,0,0,0,0,0
2346,surgical strike,incindia congress,0,0,0
2347,bania bjp,0,0,0,0
2348,lynching bill,0,0,0,0
2349,pak maturity,considers iran,pak considers,0,0
2350,blame illegals,0,0,0,0
2351,0,0,0,0,0
2352,advani pakistan,biggest anti,shameonantinationals biggest,anti national,0
2353,mr rahulgandhi,rahulgandhi is,0,0,0
2354,0,0,0,0,0
2355,0,0,0,0,0
2356,hate srk,modi bhakts,bhakts hate,srk ðÿ,srk
2357,phulwamaterrorattack is,phulwamaterrorattack,modifailsnationalsecurity,answers modifailsnationalsecurity,0
2358,karimnagar police,telangana youth,secretary telangana,0,0
2359,bjp is,terrorism shri,bjp,0,0
2360,0,0,0,0,0
2361,of austin,austin isn,austin,0,0
2362,priyanka rahulgandhi,rahulgandhi console,rahulgandhi,0,0
2363,rafale,rafale is,that rafale,scam false,0
2364,0,0,0,0,0
2365,rahulgandhi,rahulgandhi narendramodi,rahul gandhi,0,0
2366,surgical strike,strike pappu,0,0,0
2367,terrorist ties,muslim women,0,0,0
2368,must resign,gandhi must,rahul gandhi,pm rahul,gandhi
2369,greed mahatma,mahatma gandhi,man greed,earth provides,greed
2370,be indicted,indicted,indicted my,0,0
2371,0,0,0,0,0
2372,modi shooting,0,0,0,0
2373,shame kohli,arnab goswami,goswami hasn,kohli dhoni,0
2374,0,0,0,0,0
2375,adam schiff,0,0,0,0
2376,0,0,0,0,0
2377,modi smiles,modi haters,rhe hain,0,0
2378,nehru,modidharmayudh 370,by nehru,nehru for,modidharmayudh
2379,these fouji,fouji and,0,0,0
2380,virendra rawat,0,0,0,0
2381,declare pak,pak,pak as,0,0
2382,0,0,0,0,0
2383,something jayalalithaa,jayalalithaa,jayalalithaa would,0,0
2384,strikes pakistan,0,0,0,0
2385,governorâ statements,of governorâ,0,0,0
2386,gandhi need,0,0,0,0
2387,rajnathsingh arunjaitley,laundering rajnathsingh,india must,0,0
2388,peace accord,pdp is,0,0,0
2389,kannur youth,0,0,0,0
2390,atheist_krishna bjp4delhi,modi tha,bjp4delhi iâ,bjp4delhi,0
2391,cong hate,anti cong,against cong,hate bjp,0
2392,0,0,0,0,0
2393,mocking modi,modi only,0,0,0
2394,south india,government bjp4india,bjp4india narendramodi,bjp4india,0
2395,officer victimised,mamatabanerjee did,0,0,0
2396,pakistani courts,pakistan,pakistani,kashmir,pakistan has
2397,gandhiji was,that gandhiji,gandhiji,0,0
2398,0,0,0,0,0
2399,india unacceptable,insult india,modi ji,global support,0
2400,0,0,0,0,0
2401,pak wants,haath pak,wants modi,0,0
2402,0,0,0,0,0
2403,indira gandhi,think indira,indira,0,0
2404,crore delhites,to crore,for crore,crore people,0
2405,terrorism ðÿ,kashmiris we,against kashmiris,for kashmir,of kashmir
2406,0,0,0,0,0
2407,0,0,0,0,0
2408,0,0,0,0,0
2409,these congress,congress goons,0,0,0
2410,sonia gandhi,sonia,0,0,0
2411,adharma shri,narendra modi,dharma vs,vs adharma,modi ji
2412,hate indians,indians modi,indians hate,make indians,modi shah
2413,naming pakistan,of pakistan,0,0,0
2414,0,0,0,0,0
2415,0,0,0,0,0
2416,pulwama terror,rajasthan tonk,pulwama,the pulwama,poora hoga
2417,narendramodi shooting,0,0,0,0
2418,0,0,0,0,0
2419,modiðÿ was,maybe modiðÿ,modiðÿ,0,0
2420,disappointed gubernatorial,gubernatorial jobseeker,0,0,0
2421,is kashmiris,kashmiris who,kashmiris,kashmiri police,kashmir are
2422,national security,0,0,0,0
2423,dat bjp4india,bjp4india was,bjp4india,jihadi sympathizer,indiatvnews tonight
2424,christian minority,hate crimes,0,0,0
2425,patriotic kashmiris,kashmiris need,kashmiris,0,0
2426,published congenital,cardiologist helen,1947 cardiologist,0,0
2427,0,0,0,0,0
2428,gandhi articles,moplah rebellion,gandhi,hindu shaming,indianinterest gandhi
2429,delhi people,by bjp,0,0,0
2430,kashmir pulwamaattack,pulwamaattack pulwama,kashmir,pulwama,pulwamaattack
2431,modi gets,0,0,0,0
2432,bhagwan god,hindu bhagwan,fever,having fever,hindu bhgwan
2433,shameless bjp,insulting karnataka,karnataka police,karnataka,bjp started
2434,0,0,0,0,0
2435,0,0,0,0,0
2436,president klobuchar,subaru emblem,0,0,0
2437,crores sad,crores now,crores in,200 crores,400 crores
2438,rbi governor,governance namumkinabmumkinhai,become rbi,0,0
2439,defence manufacture,0,0,0,0
2440,0,0,0,0,0
2441,pidis modi,gujarat,modi was,in gujarat,0
2442,ruling party,0,0,0,0
2443,modidharmayudh ðÿ,modidharmayudh,ðÿ congress,0,0
2444,lie chaiwala,chaiwala has,chaiwala,0,0
2445,ramesh_bjp mirasingh_namo,namokrish ramesh_bjp,ramesh_bjp,0,0
2446,gauri lankesh,0,0,0,0
2447,banning sfiâ,0,0,0,0
2448,modi govt,0,0,0,0
2449,bwahahahah bjp,bjp leader,bjp,0,0
2450,forest rights,review petition,0,0,0
2451,surgical strike,modi movie,uri baba,bengal,in bengal
2452,0,0,0,0,0
2453,himachal pradesh,pradesh rebels,46 himachal,himachal,0
2454,0,0,0,0,0
2455,bengalis who,supporting racism,bengalis,0,0
2456,pak pitch,0,0,0,0
2457,0,0,0,0,0
2458,make bjp,bjp go,bjp,0,0
2459,shame bjp,shameless bjp,bjpcentralmedia bjp,bjp,bjp4india
2460,0,0,0,0,0
2461,0,0,0,0,0
2462,vote fraud,ballot harvesting,ban ballot,0,0
2463,pakistan salt,0,0,0,0
2464,bjpfailednationalsecurity,srkians bjpfailednationalsecurity,bjp bhakt,this bjp,bjpfailednationalsecurity https
2465,farmer tortured,0,0,0,0
2466,against kashmiris,kashmir not,for kashmir,kashmiris,kashmir
2467,praising modi,modi leadership,modi is,0,0
2468,election fraud,voter fraud,congress wasted,0,0
2469,pappu can,pappu,0,0,0
2470,0,0,0,0,0
2471,0,0,0,0,0
2472,visit haryana,haryana tomorrow,haryana,say comeagainmodiji,0
2473,vote fraud,ballot harvesting,ban ballot,0,0
2474,mr modi,youngindiarising vijaysankalpwithmodi,indian politics,vijaysankalpwithmodi,pm narendramodi
2475,sickening assamhoochtragedy,assamhoochtragedy,assam,assam yet,in assam
2476,modi condemns,0,0,0,0
2477,pulwamaattack,the pulwamaattack,pulwamaattack in,0,0
2478,bjp4india this,bjp4india,and bjp4india,fake allegation,0
2479,marathi voters,why farmers,farmers are,rural economy,0
2480,rat subpoenas,subpoenas the,0,0,0
2481,attacking pakistan,0,0,0,0
2482,indian soldiers,0,0,0,0
2483,modi took,0,0,0,0
2484,narendra modi,0,0,0,0
2485,indian politics,0,0,0,0
2486,traitors bjp,hindu bengalis,bengalis were,bjp rss,bengalis in
2487,feinstein agree,climate change,0,0,0
2488,0,0,0,0,0
2489,con is,bjp and,to bjp,bjp,bjp4karnataka not
2490,gandhiji was,that gandhiji,gandhiji,0,0
2491,bjp pet,this bjp,bjp is,bjp,the bjp
2492,telephones in,rural india,telephones,incindia telephones,rural punjab
2493,visited corbett,modi visited,corbett national,corbett,0
2494,promoting bjp,bjp and,bjp,shamelessness pr,0
2495,rajeev gandhi,bjp4india tajinderbagga,corrupt pm,rahulgandhi rt,incindia rahulgandhi
2496,lyc protested,chalakudy lyc,protested against,0,0
2497,vadakara lyc,lyc protested,0,0,0
2498,shahid_pashteen fear,iamvishal125 tarekfatah,tarekfatah shahid_pashteen,shahid_pashteen,0
2499,pulwamaattack bjp,shah blames,nehru who,nehru,jawaharlal nehru
2500,lyc protested,palakad lyc,0,0,0
2501,hindu temples,inaugurate temple,temples in,0,0
2502,0,0,0,0,0
2503,ani congress,congress,congress are,0,0
2504,kimjong un,see kimjong,kimjong,korea,why chowkidar
2505,indian journalists,0,0,0,0
2506,0,0,0,0,0
2507,karnataka jds,karnataka,jd congress,jds congress,0
2508,0,0,0,0,0
2509,called terrorist,called terroristâ,pulwama attacker,terroristâ,terrorist
2510,rico debt,forgive puerto,congress forgive,0,0
2511,0,0,0,0,0
2512,smriti irani,nd irani,pappu,0,0
2513,panickars bjp4bengal,bjp leaderâ,bjp4india chandrachurg,joins bjp,bjp
2514,rss bjp,sikh anti,anti sikh,sikh,bjp
2515,pulwama attack,pulwamaattack bjp4india,uttarpradesh pulwamaattack,pulwama,for pulwama
2516,sganguly99 bjp,bjp would,0,0,0
2517,pulwamaattack mystery,suicide bombing,0,0,0
2518,0,0,0,0,0
2519,tyrone requested,0,0,0,0
2520,0,0,0,0,0
2521,_pallavighosh rahulgandhi,rahulgandhi hundred,gandhi,0,0
2522,agree bjp,bjp so,0,0,0
2523,biggest democracy,india what,0,0,0
2524,bjp youth,youth activists,activists arrested,0,0
2525,supports pakistan,pakistan are,pakistan,pakistan or,0
2526,0,0,0,0,0
2527,gandhi learn,rahul gandhi,gandhi,will rahul,0
2528,0,0,0,0,0
2529,fake hindu,fake gandhi,rahulgandhi bjp4india,bjp4india,sdtiwari rahulgandhi
2530,late photoshootsarkar,photoshootsarkar,0,0,0
2531,bjp rss,bjp,now bjp,bengal,west bengal
2532,modi shooting,0,0,0,0
2533,pm modi,modi most,modi,0,0
2534,polavaram scam,about polavaram,polavaram,0,0
2535,0,0,0,0,0
2536,nda meetings,0,0,0,0
2537,aap arvindkejriwal,delhi,delhi people,arvindkejriwal,0
2538,bjp is,tamil isai,were bjp,bjp,is admk
2539,new dem,dem members,0,0,0
2540,arvindkejriwal bjp,bjp,bjp has,swamigeetika arvindkejriwal,0
2541,swine flu,flu,0,0,0
2542,0,0,0,0,0
2543,delete sindh,name karachi,sindh,karachi erased,of sindh
2544,swine flu,flu related,0,0,0
2545,0,0,0,0,0
2546,0,0,0,0,0
2547,mumbai attack,0,0,0,0
2548,arvindkejriwal was,if arvindkejriwal,0,0,0
2549,hall meetings,make bjp,town hall,bjp,useless meeting
2550,modi bhakt,gandhi,0,0,0
2551,1970 icc,icc suspended,0,0,0
2552,claiming dalits,0,0,0,0
2553,0,0,0,0,0
2554,boycottpak modi,pak bhakts,0,0,0
2555,is nuked,0,0,0,0
2556,arrested bjp,twin brothers,0,0,0
2557,rahul in,finds rahul,chahal strikes,rahul,0
2558,sangh parivar,0,0,0,0
2559,gandhi murder,sanjay gandhi,gandhi and,gandhi,0
2560,world sudanuprising,sudanuprising,0,0,0
2561,0,0,0,0,0
2562,government oworo,lokoja local,0,0,0
2563,repswalwell nra,in congress,nra gabbygiffords,congress,0
2564,will bjp4india,bjp4india narendramodi,bjp4india,but bjp,rammandir in
2565,0,0,0,0,0
2566,congress shamelessly,0,0,0,0
2567,her caste,blamed narendramodi,0,0,0
2568,modi will,0,0,0,0
2569,serious pakistanis,pakistanis in,pakistanis,groups pakistanandcongress,pakistanandcongress https
2570,pak speak,0,0,0,0
2571,0,0,0,0,0
2572,national news,international news,indiaâ largest,indiaâ,0
2573,indian constitution,kill gandhi,0,0,0
2574,bombing pakistan,0,0,0,0
2575,to kashmiris,kashmiris,modi missed,kashmiris https,0
2576,pmâ whereabouts,bjpâ claim,about pmâ,0,0
2577,0,0,0,0,0
2578,0,0,0,0,0
2579,0,0,0,0,0
2580,0,0,0,0,0
2581,bjp,bjp to,benefit bjp,indianoccupiedkashmir is,0
2582,pulwama terror,terror mahagadbhandhan,kashmiri pandits,0,0
2583,poor indians,looted india,0,0,0
2584,ðÿ ðÿ,ðÿ,0,0,0
2585,bfd struck,0,0,0,0
2586,0,0,0,0,0
2587,deserves leader,deserve leader,india deserves,0,0
2588,congresswoman,congresswoman can,that congresswoman,0,0
2589,give peace,0,0,0,0
2590,imran masood,narendra modi,0,0,0
2591,0,0,0,0,0
2592,boycott congress,0,0,0,0
2593,visit pakistan,pakistanis to,rahulgandhi congresspakistanbhaibhai,bjp shameful,0
2594,increasing gst,gst,0,0,0
2595,pakistanâ spokesperson,pakistanâ,spokesperson strikes,0,0
2596,modi exploiting,indian journalist,0,0,0
2597,0,0,0,0,0
2598,what gandhi,gandhi,gandhi and,vadra could,0
2599,illiteracy pakistantayarhai,illiteracy modi,imran khan,pakistantayarhai,0
2600,umashankarsingh bjp,bjp is,0,0,0
2601,0,0,0,0,0
2602,pakistan ðÿ,india ðÿ,pakistan,ðÿ ðÿ,ðÿ
2603,congresspakistanbhaibhai pak,pak govt,0,0,0
2604,arnab sachintendular,sachintendular is,sachintendular,0,0
2605,0,0,0,0,0
2606,article 370,pm removeart370,removeart35a pls,0,0
2607,of cbi,cbi head,cbi,of bjp,0
2608,0,0,0,0,0
2609,gay âšª,âšª bisexual,âšª gay,straight âšª,âšª straight
2610,governor tathagata,0,0,0,0
2611,pakistanis suffer,poor pakistanis,to pak,0,0
2612,gandhiji was,that gandhiji,gandhiji,0,0
2613,modiinkumbh rahulpakistanfriendship,hydrocele ðÿ,0,0,0
2614,dip is,dip problems,dip,dip so,taking dip
2615,0,0,0,0,0
2616,question gandhi,0,0,0,0
2617,indira gandhi,indira,one indira,gandhi too,gandhi
2618,0,0,0,0,0
2619,loksabha elections,modiâ corrupt,0,0,0
2620,isunidhi_ vijayjani18,bjp4india narendramodi,bjp4india,0,0
2621,pakistani terror,0,0,0,0
2622,samajwadi party,prakash maurya,against samajwadi,samajwadi,0
2623,azad gandhian,kalam azad,gandhian,gandhian staunch,abul kalam
2624,assam bjp,bjp govt,0,0,0
2625,0,0,0,0,0
2626,increasing india,bjp bringing,0,0,0
2627,dark truths,dark secrets,0,0,0
2628,hindunatl narendramodi,man mahatmagandhi,mahatmagandhi,animals narendramodi,india forgotten
2629,aiadmk chaired,0,0,0,0
2630,signed nda,woods signed,0,0,0
2631,reach shamli,shamli to,jawan martyred,shamli,priyankagandhi and
2632,to kashmiris,modi missed,kashmiris,kashmiris https,party modi
2633,btwn terrorists,0,0,0,0
2634,humanitarian aid,0,0,0,0
2635,0,0,0,0,0
2636,support modi,0,0,0,0
2637,zartajgulwazir modi,pathetic nawaz,nawaz is,nawaz same,nawaz
2638,stops modi,0,0,0,0
2639,bjp advertisement,on bjp,bjp,0,0
2640,indira gandhi,to indira,indira,0,0
2641,have celebration,0,0,0,0
2642,0,0,0,0,0
2643,0,0,0,0,0
2644,africa debt,debt increases,0,0,0
2645,ban jao,goalkeeper ban,0,0,0
2646,bjp modi,modi ji,0,0,0
2647,narender modi,of demonetization,demonetization,demonetization first,0
2648,employment crisis,rahulgandhi youngindiarising,0,0,0
2649,hate conferences,conferences,0,0,0
2650,pulwama modi,withdrawn cong,0,0,0
2651,0,0,0,0,0
2652,rahul sonia,0,0,0,0
2653,india journalism,0,0,0,0
2654,pakistan to,0,0,0,0
2655,0,0,0,0,0
2656,terrorist group,gandhi support,group isis,the terrorist,isis is
2657,boycott karne,minister kapil,0,0,0
2658,about tendulkar,tendulkar patriotism,tendulkar faced,tendulkar,far tendulkar
2659,murderer thoo,baaki hai,0,0,0
2660,coal scam,scam bjp,demands cbi,coal blocks,0
2661,judges in,12 judges,judges,0,0
2662,congress failed,0,0,0,0
2663,is bribe,bribe,0,0,0
2664,war memorial,such memorial,0,0,0
2665,0,0,0,0,0
2666,0,0,0,0,0
2667,about kashmir,of kashmir,kashmir,kashmir today,kashmir want
2668,0,0,0,0,0
2669,vietnam veterans,veterans,0,0,0
2670,revere gandhi,gandhi,0,0,0
2671,chinnathambi should,india chinnathambi,chinnathambi,freechinnathambi,freechinnathambi pls
2672,nixon,forced nixon,nixon to,hearings congress,0
2673,forgives loans,congress forgives,0,0,0
2674,civil war,0,0,0,0
2675,sokoto south,nigeriadecides2019 snapandsend,nigeriadecides2019,0,0
2676,on kashmiris,0,0,0,0
2677,draft congress,the draft,draft,draft hasnâ,0
2678,court watchdog,0,0,0,0
2679,0,0,0,0,0
2680,are nra,nra and,nra,0,0
2681,bjp,the bjp,bjp government,0,0
2682,photoshootsarkar to,photoshootsarkar,for photoshootsarkar,0,0
2683,blame bjp,pathankot,0,0,0
2684,0,0,0,0,0
2685,media modi,modi,0,0,0
2686,speech narendramodi,hitting speech,speech,narendramodi ji,0
2687,nehru stadiums,war memorial,0,0,0
